65,10,,12/03/2026,20/03/2026,19,0,0,2,21,,invoice,open,60,10,"Katharine Mayer",kathmay@mail.com,"508 Bernardo Street",,Tampa,US,90000,9014555500,"Katharine Mayer","508 Bernardo Street","508 Bernardo Street",Tampa,US,90000
67,10,,13/03/2026,18/03/2026,19,0,0,2,21,,invoice,open,53,10,"Celeste Prather",celeste@mail.com,"421 Fincham Road",,"San Diego",US,90000,8021111111,"Celeste Prather","421 Fincham Road","421 Fincham Road","San Diego",US,90000
67,10,,13/03/2026,18/03/2026,19,0,0,2,21,,invoice,open,50,10,"Rose Thompson",thompsonr@mail.com,"2374 Berkley Street","2374 Berkley Street",Northampton,US,01010,7410000020,"Rose Thompson","2374 Berkley Street","2374 Berkley Street",Northampton,US,01010
67,10,,13/03/2026,18/03/2026,19,0,0,2,21,,invoice,open,51,10,"Albert M Dunford",albd@mail.com,"1143 Kuhl Avenue",,Norcross,US,30092,8520000010,"Albert M Dunford","1143 Kuhl Avenue","1143 Kuhl Avenue",Norcross,US,30092
67,10,,13/03/2026,18/03/2026,19,0,0,2,21,,invoice,open,52,10,"Albert M Dunford",albd@mail.com,"1143 Kuhl Avenue",,Norcross,US,30092,8520000010,"Albert M Dunford","1143 Kuhl Avenue","1143 Kuhl Avenue",Norcross,US,30092
67,10,,13/03/2026,18/03/2026,19,0,0,2,21,,invoice,open,54,10,"Celeste Prather",celeste@mail.com,"421 Fincham Road",,"San Diego",US,90000,8021111111,"Celeste Prather","421 Fincham Road","421 Fincham Road","San Diego",US,90000
67,10,,13/03/2026,18/03/2026,19,0,0,2,21,,invoice,open,55,10,"Katharine Mayer",kathmay@mail.com,"508 Bernardo Street",,Tampa,US,90000,9014555500,"Katharine Mayer","508 Bernardo Street","508 Bernardo Street",Tampa,US,90000
67,10,,13/03/2026,18/03/2026,19,0,0,2,21,,invoice,open,56,10,"Katharine Mayer",kathmay@mail.com,"508 Bernardo Street",,Tampa,US,90000,9014555500,"Katharine Mayer","508 Bernardo Street","508 Bernardo Street",Tampa,US,90000
67,10,,13/03/2026,18/03/2026,19,0,0,2,21,,invoice,open,57,10,"Allan Deer",allande@mail.com,"1702 Modoc Alley",,"White Bird",US,55550,8520001450,"Allan Deer","1702 Modoc Alley","1702 Modoc Alley","White Bird",US,55550
67,10,,13/03/2026,18/03/2026,19,0,0,2,21,,invoice,open,58,10,"Anne B Ruch",anner@mail.com,"4039 Overlook Drive",,Indianapolis,US,46225,1478500000,"Anne B Ruch","4039 Overlook Drive","6939 Dt Drive",Indianapolis,US,46225
67,10,,13/03/2026,18/03/2026,19,0,0,2,21,,invoice,open,59,10,"Ira Turner",iratur@mail.com,"1387 Pine Street",,Pittsburgh,US,10005,7890002222,"Ira Turner","1387 Pine Street","1387 Pine Street",Pittsburgh,US,10005
67,10,,13/03/2026,18/03/2026,19,0,0,2,21,,invoice,open,60,10,"Katharine Mayer",kathmay@mail.com,"508 Bernardo Street",,Tampa,US,90000,9014555500,"Katharine Mayer","508 Bernardo Street","508 Bernardo Street",Tampa,US,90000
66,4,,,,0,0,0,0,0,,invoice,open,44,4,"Albert M Dunford",albd@mail.com,"1143 Kuhl Avenue","1143 Kuhl Avenue",Norcross,US,30092,8520000010,"Albert M Dunford","1143 Kuhl Avenue","1143 Kuhl Avenue",Norcross,US,30092
63,5,,13/11/2021,17/11/2021,810,20,-126,83,913,none,invoice,open,45,5,"Anne B Ruch",anner@mail.com,"4039 Overlook Drive","4039 Overlook Drive",Indianapolis,US,46225,1478500000,"Anne B Ruch","4039 Overlook Drive","4039 Overlook Drive",Indianapolis,US,46225
49,6,,13/11/2021,18/11/2021,534,40,7,57,631,,invoice,open,46,6,"Wendy Reilly",wendy@mail.com,"3605 Cost Avenue","3605 Cost Avenue",Wharton,US,77488,3214444444,"Wendy Reilly","3605 Cost Avenue","3605 Cost Avenue",Wharton,US,77488
51,7,,13/11/2021,16/11/2021,600,20,4,62,682,"Cleared Up!",invoice,paid,47,7,"Test Customer",testc@mail.com,"110 Test Address","116 Test Address",Testown,TestCn,00225,7777777770,"Test Customer","110 Test Address","116 Test Address",Testown,TestCn,00225
52,8,,13/11/2021,15/11/2021,153,20,2,17,190,,invoice,open,48,8,"Demo User",demouser@mail.com,"115 Demo Address","115 Demo Address",DemoTown,DemoCn,00020,7777777777,"Demo User","115 Demo Address","115 Demo Address",DemoTown,DemoCn,00020
53,9,,15/11/2021,17/11/2021,115,25,0,14,154,,invoice,open,49,9,"Wendy Reilly",wendy@mail.com,"3605 Cost Avenue","3605 Cost Avenue",Wharton,US,77488,3214444444,"Wendy Reilly","3605 Cost Avenue","3605 Cost Avenue",Wharton,US,77488
